,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,display_team_name,year_x,primary_pos_formatted,fielding_runs_prevented,outs_above_average_x,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,actual_success_rate_formatted,adj_estimated_success_rate_formatted,diff_success_rate_formatted,player_id_y,team_id,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed,resp_fielder_id,year_y,outs_above_average_y,outs_per_play,rel_league_burst_distance,rel_league_reaction_distance,rel_league_routing_distance,rel_league_bootup_distance,f_bootup_distance,n,n_outs
592,592,592,592,592,592,Lee,Korey,,,,,,,,,,,,,,,,686676.0,117.0,HOU,C,23.0,11.0,,,28.1,,,,,,,,,,,
593,593,593,593,593,593,Fortes,Nick,,,,,,,,,,,,,,,,663743.0,146.0,MIA,C,25.0,73.0,,4.48,27.9,,,,,,,,,,,
594,594,594,594,594,594,Contreras,Willson,,,,,,,,,,,,,,,,575929.0,112.0,CHC,C,30.0,172.0,,4.43,27.6,,,,,,,,,,,
595,595,595,595,595,595,Smith,Will,,,,,,,,,,,,,,,,669257.0,119.0,LAD,C,27.0,159.0,,4.5,27.5,,,,,,,,,,,
596,596,596,596,596,596,Jansen,Danny,,,,,,,,,,,,,,,,643376.0,141.0,TOR,C,27.0,61.0,,4.51,27.5,,,,,,,,,,,
597,597,597,597,597,597,Stubbs,Garrett,,,,,,,,,,,,,,,,596117.0,143.0,PHI,C,29.0,34.0,,4.41,27.3,,,,,,,,,,,
598,598,598,598,598,598,Rutschman,Adley,,,,,,,,,,,,,,,,668939.0,110.0,BAL,C,24.0,158.0,,4.4,27.2,,,,,,,,,,,
599,599,599,599,599,599,Bart,Joey,,,,,,,,,,,,,,,,663698.0,137.0,SF,C,25.0,59.0,,4.61,27.1,,,,,,,,,,,
600,600,600,600,600,600,Bemboom,Anthony,,,,,,,,,,,,,,,,621532.0,110.0,BAL,C,32.0,18.0,,4.52,26.9,,,,,,,,,,,
601,601,601,601,601,601,Pinto,Rene,,,,,,,,,,,,,,,,650907.0,139.0,TB,C,25.0,20.0,,4.46,26.9,,,,,,,,,,,
602,602,602,602,602,602,Raleigh,Cal,,,,,,,,,,,,,,,,663728.0,136.0,SEA,C,25.0,89.0,,4.57,26.8,,,,,,,,,,,
603,603,603,603,603,603,Heineman,Tyler,,,,,,,,,,,,,,,,623168.0,134.0,PIT,C,31.0,52.0,,4.45,26.7,,,,,,,,,,,
604,604,604,604,604,604,Murphy,Tom,,,,,,,,,,,,,,,,608596.0,136.0,SEA,C,31.0,11.0,,,26.7,,,,,,,,,,,
605,605,605,605,605,605,Barnes,Austin,,,,,,,,,,,,,,,,605131.0,119.0,LAD,C,32.0,71.0,,4.66,26.6,,,,,,,,,,,
606,606,606,606,606,606,O'Hoppe,Logan,,,,,,,,,,,,,,,,681351.0,108.0,LAA,C,22.0,5.0,,,26.6,,,,,,,,,,,
607,607,607,607,607,607,Stephenson,Tyler,,,,,,,,,,,,,,,,663886.0,113.0,CIN,C,25.0,56.0,,4.64,26.5,,,,,,,,,,,
608,608,608,608,608,608,Robinson,Chuckie,,,,,,,,,,,,,,,,642020.0,113.0,CIN,C,27.0,26.0,,4.61,26.5,,,,,,,,,,,
609,609,609,609,609,609,Knapp,Andrew,,,,,,,,,,,,,,,,595284.0,137.0,SF,C,30.0,12.0,,,26.5,,,,,,,,,,,
610,610,610,610,610,610,Serven,Brian,,,,,,,,,,,,,,,,661531.0,115.0,COL,C,27.0,67.0,,4.52,26.5,,,,,,,,,,,
611,611,611,611,611,611,Garver,Mitch,,,,,,,,,,,,,,,,641598.0,140.0,TEX,DH,31.0,50.0,,4.68,26.3,,,,,,,,,,,
612,612,612,612,612,612,Gomes,Yan,,,,,,,,,,,,,,,,543228.0,112.0,CHC,C,34.0,107.0,,4.72,26.3,,,,,,,,,,,
613,613,613,613,613,613,Castro,Jason,,,,,,,,,,,,,,,,488771.0,117.0,HOU,C,35.0,16.0,,4.54,26.3,,,,,,,,,,,
614,614,614,614,614,614,Campusano,Luis,,,,,,,,,,,,,,,,669134.0,135.0,SD,C,23.0,17.0,,4.79,26.2,,,,,,,,,,,
615,615,615,615,615,615,Henry,Payton,,,,,,,,,,,,,,,,668721.0,146.0,MIA,C,25.0,13.0,,4.73,26.2,,,,,,,,,,,
616,616,616,616,616,616,Herrera,Ivan,,,,,,,,,,,,,,,,671056.0,138.0,STL,C,22.0,6.0,,,26.2,,,,,,,,,,,
617,617,617,617,617,617,d'Arnaud,Travis,,,,,,,,,,,,,,,,518595.0,144.0,ATL,C,33.0,170.0,,4.69,26.1,,,,,,,,,,,
618,618,618,618,618,618,Martinez,J.D.,,,,,,,,,,,,,,,,502110.0,111.0,BOS,DH,34.0,188.0,,4.68,26.1,,,,,,,,,,,
619,619,619,619,619,619,Murphy,Sean,,,,,,,,,,,,,,,,669221.0,133.0,OAK,C,27.0,207.0,,4.62,26.1,,,,,,,,,,,
620,620,620,620,620,620,Delay,Jason,,,,,,,,,,,,,,,,641511.0,134.0,PIT,C,27.0,47.0,,4.74,26.1,,,,,,,,,,,
621,621,621,621,621,621,Diaz,Elias,,,,,,,,,,,,,,,,553869.0,115.0,COL,C,31.0,125.0,,4.64,26.1,,,,,,,,,,,
622,622,622,622,622,622,Jeffers,Ryan,,,,,,,,,,,,,,,,680777.0,142.0,MIN,C,25.0,61.0,,4.73,26.0,,,,,,,,,,,
623,623,623,623,623,623,Heim,Jonah,,,,,,,,,,,,,,,,641680.0,140.0,TEX,C,27.0,131.0,,4.79,26.0,,,,,,,,,,,
624,624,624,624,624,624,McGuire,Reese,,,,,,,,,,,,,,,,624512.0,111.0,BOS,C,27.0,83.0,,4.51,26.0,,,,,,,,,,,
625,625,625,625,625,625,Higashioka,Kyle,,,,,,,,,,,,,,,,543309.0,147.0,NYY,C,32.0,61.0,,4.72,25.9,,,,,,,,,,,
626,626,626,626,626,626,Dickerson,Alex,,,,,,,,,,,,,,,,543105.0,144.0,ATL,DH,32.0,12.0,,,25.8,,,,,,,,,,,
627,627,627,627,627,627,Lavastida,Bryan,,,,,,,,,,,,,,,,681526.0,114.0,CLE,C,23.0,5.0,,,25.7,,,,,,,,,,,
628,628,628,628,628,628,Kelly,Carson,,,,,,,,,,,,,,,,608348.0,109.0,AZ,C,27.0,114.0,,4.82,25.7,,,,,,,,,,,
629,629,629,629,629,629,Stassi,Max,,,,,,,,,,,,,,,,545358.0,108.0,LAA,C,31.0,117.0,,4.86,25.6,,,,,,,,,,,
630,630,630,630,630,630,Nido,Tomas,,,,,,,,,,,,,,,,621512.0,121.0,NYM,C,28.0,108.0,,4.82,25.6,,,,,,,,,,,
631,631,631,631,631,631,Cruz,Nelson,,,,,,,,,,,,,,,,443558.0,120.0,WSH,DH,41.0,173.0,,4.81,25.5,,,,,,,,,,,
632,632,632,632,632,632,Maile,Luke,,,,,,,,,,,,,,,,571912.0,114.0,CLE,C,31.0,59.0,,4.74,25.5,,,,,,,,,,,
633,633,633,633,633,633,Zunino,Mike,,,,,,,,,,,,,,,,572287.0,139.0,TB,C,31.0,18.0,,,25.5,,,,,,,,,,,
634,634,634,634,634,634,Viloria,Meibrys,,,,,,,,,,,,,,,,650619.0,140.0,TEX,C,25.0,20.0,,,25.4,,,,,,,,,,,
635,635,635,635,635,635,Severino,Pedro,,,,,,,,,,,,,,,,600474.0,158.0,MIL,C,28.0,6.0,,,25.3,,,,,,,,,,,
636,636,636,636,636,636,Ruiz,Keibert,,,,,,,,,,,,,,,,660688.0,120.0,WSH,C,23.0,141.0,,4.77,25.3,,,,,,,,,,,
637,637,637,637,637,637,Alvarez,Francisco,,,,,,,,,,,,,,,,682626.0,121.0,NYM,C,20.0,5.0,,,25.3,,,,,,,,,,,
638,638,638,638,638,638,Perez,Salvador,,,,,,,,,,,,,,,,521692.0,118.0,KC,C,32.0,120.0,,4.78,25.3,,,,,,,,,,,
639,639,639,639,639,639,Godoy,Jose,,,,,,,,,,,,,,,,608422.0,134.0,PIT,C,27.0,6.0,,,25.3,,,,,,,,,,,
640,640,640,640,640,640,Herrera,Jose,,,,,,,,,,,,,,,,645444.0,109.0,AZ,C,25.0,52.0,,4.64,25.3,,,,,,,,,,,
641,641,641,641,641,641,Perez,Carlos,,,,,,,,,,,,,,,,656024.0,145.0,CWS,C,25.0,9.0,,,25.1,,,,,,,,,,,
642,642,642,642,642,642,Trevino,Jose,,,,,,,,,,,,,,,,624431.0,147.0,NYY,C,29.0,120.0,,4.69,25.0,,,,,,,,,,,
643,643,643,643,643,643,Rivero,Sebastian,,,,,,,,,,,,,,,,665861.0,118.0,KC,C,23.0,11.0,,,25.0,,,,,,,,,,,
644,644,644,644,644,644,Wynns,Austin,,,,,,,,,,,,,,,,642851.0,137.0,SF,C,31.0,64.0,,4.87,24.9,,,,,,,,,,,
645,645,645,645,645,645,Gallagher,Cam,,,,,,,,,,,,,,,,595956.0,118.0,KC,C,29.0,12.0,,,24.9,,,,,,,,,,,
646,646,646,646,646,646,Plawecki,Kevin,,,,,,,,,,,,,,,,608700.0,140.0,TEX,C,31.0,61.0,,4.91,24.8,,,,,,,,,,,
647,647,647,647,647,647,Perez,Roberto,,,,,,,,,,,,,,,,547379.0,134.0,PIT,C,33.0,17.0,,,24.8,,,,,,,,,,,
648,648,648,648,648,648,Romine,Austin,,,,,,,,,,,,,,,,519222.0,113.0,CIN,C,33.0,45.0,,4.85,24.8,,,,,,,,,,,
649,649,649,649,649,649,Papierski,Michael,,,,,,,,,,,,,,,,657709.0,113.0,CIN,C,26.0,33.0,,4.84,24.8,,,,,,,,,,,
650,650,650,650,650,650,Nunez,Dom,,,,,,,,,,,,,,,,624513.0,115.0,COL,C,27.0,8.0,,,24.5,,,,,,,,,,,
651,651,651,651,651,651,Hedges,Austin,,,,,,,,,,,,,,,,595978.0,114.0,CLE,C,29.0,90.0,,4.94,24.5,,,,,,,,,,,
652,652,652,652,652,652,Perez,Michael,,,,,,,,,,,,,,,,605421.0,121.0,NYM,C,29.0,28.0,,4.93,24.4,,,,,,,,,,,
653,653,653,653,653,653,Suzuki,Kurt,,,,,,,,,,,,,,,,435559.0,108.0,LAA,C,38.0,39.0,,5.01,24.2,,,,,,,,,,,
654,654,654,654,654,654,Pina,Manny,,,,,,,,,,,,,,,,444489.0,144.0,ATL,C,35.0,7.0,,,24.2,,,,,,,,,,,
655,655,655,655,655,655,Wallach,Chad,,,,,,,,,,,,,,,,595453.0,108.0,LAA,C,30.0,11.0,,,24.2,,,,,,,,,,,
656,656,656,656,656,656,Barrera,Tres,,,,,,,,,,,,,,,,668663.0,120.0,WSH,C,27.0,19.0,,,24.1,,,,,,,,,,,
657,657,657,657,657,657,Kirk,Alejandro,,,,,,,,,,,,,,,,672386.0,141.0,TOR,C,23.0,191.0,,4.89,24.1,,,,,,,,,,,
658,658,658,658,658,658,Narvaez,Omar,,,,,,,,,,,,,,,,553882.0,158.0,MIL,C,30.0,71.0,,4.99,24.1,,,,,,,,,,,
659,659,659,659,659,659,Barnhart,Tucker,,,,,,,,,,,,,,,,571466.0,116.0,DET,C,31.0,99.0,,4.89,23.8,,,,,,,,,,,
660,660,660,660,660,660,Stallings,Jacob,,,,,,,,,,,,,,,,607732.0,146.0,MIA,C,32.0,116.0,,5.04,23.7,,,,,,,,,,,
661,661,661,661,661,661,Chirinos,Robinson,,,,,,,,,,,,,,,,455139.0,110.0,BAL,C,38.0,47.0,,5.11,23.7,,,,,,,,,,,
662,662,662,662,662,662,Leon,Sandy,,,,,,,,,,,,,,,,506702.0,142.0,MIN,C,33.0,17.0,,,23.6,,,,,,,,,,,
663,663,663,663,663,663,Cabrera,Miguel,,,,,,,,,,,,,,,,408234.0,116.0,DET,DH,39.0,147.0,,5.13,23.1,,,,,,,,,,,
664,664,664,664,664,664,Maldonado,Martin,,,,,,,,,,,,,,,,455117.0,117.0,HOU,C,35.0,95.0,,5.07,22.4,,,,,,,,,,,
665,665,665,665,665,665,Molina,Yadier,,,,,,,,,,,,,,,,425877.0,138.0,STL,C,39.0,80.0,,5.07,21.8,,,,,,,,,,,
